event_id,user_id,event_type,timestamp,schema_version,amount,currency,tax,page,refers_to_event_id,acquisition_channel
e9938,u0087,login,2026-01-21T22:44:50Z,2,,,,,,
e2251,u0376,login,2026-01-05T12:04:03Z,2,,,,,,
e10485,u0057,login,2026-01-23T09:37:58Z,2,,,,,,
e4953,u0294,page_view,2026-01-11T03:29:49Z,2,,,,/checkout,,
e12547,u0262,login,2026-01-28 22:46:18,2,,,,,,
e2525,u0292,login,2026-01-06 23:31:43,2,,,,,,
e5112,u0052,login,2026-01-11T05:49:48Z,2,,,,,,
e6551,u0042,login,2026-01-14T02:38:19Z,2,,,,,,
e3196,u0211,page_view,2026-01-07T03:45:46Z,2,,,,/checkout,,
e4166,u0463,purchase,2026-01-09T00:38:00Z,2,19.99,NGN,,,,
e12654,u0446,login,2026-01-28T16:41:07Z,2,,,,,,
e625,u0388,page_view,2026-01-02T05:21:54Z,2,,,,/checkout,,
e1376,u0291,login,2026-01-03T09:13:21Z,2,,,,,,
e13963,u0158,purchase,2026-01-30T06:12:00Z,2,20.99,EUR,,,,
e5537,u0396,page_view,2026-01-12T16:22:28Z,2,,,,/settings,,
e3722,u0159,login,2026-01-08T14:18:01Z,1,,,,,,
e10417,u0114,refund,2026-01-24T01:28:00Z,2,19.98,USD,,,e10416,
e11338,u0251,page_view,2026-01-25T15:28:15Z,2,,,,/home,,
e5663,u0177,page_view,2026-01-12T22:55:03Z,2,,,,/home,,
e5158,u0050,login,2026-01-11T15:55:58Z,2,,,,,,
e10363,u0482,login,2026-01-23T11:42:48Z,1,,,,,,
e11840,u0149,login,2026-01-26T21:00:11Z,2,,,,,,
e7475,u0412,login,2026-01-16T19:04:23Z,2,,,,,,
e987,u0247,page_view,2026-01-02T04:07:36Z,2,,,,/settings,,
e6690,u0132,page_view,2026-01-14T05:06:42Z,2,,,,/checkout,,
e7635,u0300,login,2026-01-16T01:49:22Z,2,,,,,,
e13508,u0381,page_view,2026-01-29T02:26:17Z,2,,,,/home,,
e1804,u0150,login,2026-01-05T06:12:48Z,2,,,,,,
e8958,u0258,login,2026-01-19T18:55:17Z,2,,,,,,
e6041,u0444,login,2026-01-13T18:29:12Z,2,,,,,,
e3166,u0015,login,2026-01-07T10:14:52Z,2,,,,,,
e6851,u0489,login,2026-01-15T07:54:40Z,2,,,,,,
e4701,u0217,login,2026-01-10T01:22:40Z,2,,,,,,
e2066,u0039,login,2026-01-05T18:13:37Z,1,,,,,,
e6496,u0359,login,2026-01-14T12:57:52Z,2,,,,,,
e8891,u0239,page_view,2026-01-19T09:27:44Z,2,,,,/dashboard,,
e3214,u0359,login,2026-01-07T14:56:26Z,1,,,,,,
e1932,u0006,login,2026-01-05T08:30:10Z,2,,,,,,
e791,u0406,login,2026-01-02T22:13:54Z,2,,,,,,
e9970,u0371,login,2026-01-22 01:10:45,2,,,,,,
e12125,u0326,login,2026-01-27 03:50:21,2,,,,,,
e10030,u0236,login,2026-01-22T16:01:47Z,2,,,,,,
e13906,u0053,login,2026-01-30 04:23:26,2,,,,,,
e7323,u0150,login,2026-01-15T21:58:33Z,2,,,,,,
e2114,u0080,page_view,2026-01-05T23:04:06Z,2,,,,/checkout,,
e8392,u0242,login,2026-01-18T15:39:37Z,2,,,,,,
e5048,u0192,login,2026-01-11T10:14:06Z,1,,,,,,
e6418,u0037,login,2026-01-14T13:02:40Z,1,,,,,,
e13880,u0409,page_view,2026-01-30T07:41:49Z,2,,,,/checkout,,
e13704,u0273,login,2026-01-30T06:51:34Z,2,,,,,,
e1909,u0337,page_view,2026-01-05T05:07:23Z,2,,,,/home,,
e11727,u0420,login,2026-01-26T10:39:12Z,2,,,,,,
e9609,u0175,page_view,2026-01-21T19:00:46Z,2,,,,/home,,
e4246,u0384,page_view,2026-01-09T18:34:29Z,2,,,,/pricing,,
e11518,u0318,login,2026-01-25T09:12:43Z,2,,,,,,
e8464,u0412,login,2026-01-18T01:07:06Z,1,,,,,,
e7220,u0490,page_view,2026-01-15T17:01:04Z,2,,,,/checkout,,
e13265,u0393,login,2026-01-29T02:22:10Z,2,,,,,,
e84,u0282,login,2026-01-01T03:11:49Z,2,,,,,,
e9832,u0229,login,2026-01-21 22:28:34,2,,,,,,
e3951,u0307,page_view,2026-01-09T00:13:14Z,2,,,,/checkout,,
e9840,u0223,login,2026-01-21 06:17:00,2,,,,,,
e7518,u0379,page_view,2026-01-16T17:08:52Z,2,,,,/pricing,,
e10929,u0090,login,2026-01-24T00:58:10Z,1,,,,,,
e10923,u0280,login,2026-01-24 16:16:01,2,,,,,,
e5082,u0238,page_view,2026-01-11T09:58:26Z,2,,,,/checkout,,
e3566,u0405,login,2026-01-08 18:33:09,1,,,,,,
e5019,u0242,login,2026-01-11 02:44:03,2,,,,,,
e8488,u0118,login,2026-01-18T12:05:31Z,2,,,,,,
e12158,u0436,login,2026-01-27T23:40:43Z,2,,,,,,
e7242,u0127,page_view,2026-01-15T11:10:28Z,2,,,,/pricing,,
e10312,u0134,login,2026-01-22T17:50:08Z,2,,,,,,
e7915,u0199,page_view,2026-01-17T01:31:34Z,2,,,,/pricing,,
e2831,u0485,login,2026-01-06 08:55:57,2,,,,,,
e10492,u0285,login,2026-01-23T13:08:38Z,2,,,,,,
e2664,u0367,login,2026-01-06T11:53:00Z,1,,,,,,
e3984,u0222,login,2026-01-09T03:05:36Z,2,,,,,,
e3001,u0441,page_view,2026-01-07T10:46:14Z,2,,,,/settings,,
e4775,u0245,login,2026-01-10T17:38:25Z,2,,,,,,
e8564,u0072,page_view,2026-01-18T19:48:06Z,2,,,,/settings,,
e6346,u0167,login,2026-01-14T22:24:13Z,2,,,,,,
e77,u0373,login,2026-01-01T12:46:20Z,2,,,,,,
e145,u0142,login,2026-01-01 07:09:55,2,,,,,,
e12300,u0317,login,2026-01-27T20:18:13Z,1,,,,,,
e11396,u0144,login,2026-01-25T18:44:34Z,1,,,,,,
e11498,u0253,login,2026-01-25T09:09:04Z,2,,,,,,
e10692,u0014,login,2026-01-24T01:19:02Z,1,,,,,,
e701,u0149,login,2026-01-02T13:07:14Z,2,,,,,,
e3931,u0466,page_view,2026-01-09T21:31:26Z,2,,,,/dashboard,,
e210,u0174,page_view,2026-01-01T04:34:49Z,2,,,,/settings,,
e5354,u0001,login,2026-01-12T02:19:09Z,2,,,,,,
e8765,u0004,purchase,2026-01-18T06:54:00Z,2,19.99,USD,,,,
e6217,u0415,login,2026-01-13 22:21:11,2,,,,,,
e6751,u0005,login,2026-01-15T14:17:47Z,2,,,,,,
e8595,u0440,login,2026-01-18T11:10:47Z,2,,,,,,
e2355,u0379,page_view,2026-01-06T16:58:31Z,2,,,,/home,,
e1865,u0144,login,2026-01-05T10:55:43Z,2,,,,,,
e5421,u0385,login,2026-01-12T14:01:14Z,2,,,,,,
e11763,u0220,login,2026-01-26T23:30:53Z,1,,,,,,
e3955,u0016,login,2026-01-09T12:31:25Z,2,,,,,,
e10429,u0227,page_view,2026-01-23T04:56:01Z,2,,,,/home,,
e13517,u0342,login,2026-01-29T02:04:41Z,1,,,,,,
e3411,u0168,signup,2026-01-07T15:01:00Z,2,,,,,,Facebook
e6352,u0040,login,2026-01-14T14:31:50Z,2,,,,,,
e7696,u0028,page_view,2026-01-16T18:22:15Z,2,,,,/checkout,,
e7266,u0390,login,2026-01-15 16:18:15,2,,,,,,
e4882,u0335,page_view,2026-01-11T16:00:45Z,2,,,,/checkout,,
e5542,u0492,page_view,2026-01-12T04:37:22Z,2,,,,/home,,
e2029,u0231,login,2026-01-05T08:25:16Z,1,,,,,,
e12726,u0067,login,2026-01-28T07:25:45Z,2,,,,,,
e7457,u0344,login,2026-01-16T13:28:02Z,2,,,,,,
e3852,u0090,login,2026-01-09 03:14:23,1,,,,,,
e357,u0141,login,2026-01-01T16:54:45Z,2,,,,,,
e13343,u0450,login,2026-01-29T12:31:33Z,2,,,,,,
e13495,u0366,login,2026-01-29T00:35:31Z,2,,,,,,
e10307,u0125,login,2026-01-22 02:46:11,2,,,,,,
e12960,u0334,login,2026-01-28T16:20:58Z,2,,,,,,
e12615,u0399,login,2026-01-28T06:02:43Z,2,,,,,,
e9368,u0477,login,2026-01-20 23:04:11,2,,,,,,
e10579,u0129,login,2026-01-23 14:54:05,2,,,,,,
e9739,u0390,login,2026-01-21 02:58:33,2,,,,,,
e5776,u0197,login,2026-01-13T18:37:11Z,2,,,,,,
e11157,u0327,login,2026-01-24T00:42:22Z,2,,,,,,
e6224,u0484,login,2026-01-13T16:07:57Z,1,,,,,,
e3904,u0239,login,2026-01-09T20:21:27Z,1,,,,,,
e7981,u0458,page_view,2026-01-17T15:18:29Z,2,,,,/settings,,
e13211,u0027,page_view,2026-01-29T02:36:44Z,2,,,,/settings,,
e2691,u0311,page_view,2026-01-06T04:32:58Z,2,,,,/checkout,,
e13960,u0440,page_view,2026-01-30T04:43:34Z,2,,,,/pricing,,
e5926,u0311,login,2026-01-13 22:28:33,2,,,,,,
e10395,u0186,login,2026-01-23T16:58:31Z,2,,,,,,
e12367,u0203,login,2026-01-27T23:18:53Z,2,,,,,,
e5420,u0385,login,2026-01-12 14:30:46,2,,,,,,
e5710,u0176,login,2026-01-12T13:37:36Z,2,,,,,,
e13115,u0102,purchase,2026-01-29T04:49:00Z,1,99.98,,,,,
e329,u0357,page_view,2026-01-01T23:23:37Z,2,,,,/settings,,
e6251,u0123,page_view,2026-01-14T23:35:53Z,2,,,,/dashboard,,
e10304,u0198,page_view,2026-01-22T17:33:25Z,2,,,,/checkout,,
e11779,u0164,page_view,2026-01-26T04:03:06Z,2,,,,/pricing,,
e1063,u0265,login,2026-01-03T10:55:44Z,1,,,,,,
e3587,u0205,page_view,2026-01-08T18:13:06Z,2,,,,/checkout,,
e7049,u0198,login,2026-01-15T22:38:34Z,2,,,,,,
e280,u0011,login,2026-01-01T14:39:02Z,1,,,,,,
e758,u0436,page_view,2026-01-02T10:52:15Z,2,,,,/dashboard,,
e3772,u0289,page_view,2026-01-08T04:08:54Z,2,,,,/pricing,,
e4660,u0076,login,2026-01-10T20:19:19Z,2,,,,,,
e8846,u0042,page_view,2026-01-18T05:51:18Z,2,,,,/settings,,
e2804,u0375,signup,2026-01-06T13:20:00Z,2,,,,,,Organic
e2865,u0189,page_view,2026-01-06T05:12:12Z,2,,,,/pricing,,
e11816,u0135,login,2026-01-26T22:20:50Z,2,,,,,,
e10014,u0327,login,2026-01-22T13:21:15Z,2,,,,,,
e11759,u0385,login,2026-01-26 07:58:32,2,,,,,,
e10182,u0178,login,2026-01-22T07:53:20Z,1,,,,,,
e6631,u0191,login,2026-01-14T00:06:17Z,1,,,,,,
e8786,u0366,login,2026-01-18T03:24:12Z,2,,,,,,
e11087,u0451,login,2026-01-24T10:17:54Z,2,,,,,,
e6231,u0392,page_view,2026-01-14T10:20:31Z,2,,,,/settings,,
e5204,u0100,login,2026-01-11 05:32:00,1,,,,,,
e7264,u0390,login,2026-01-15T09:57:07Z,2,,,,,,
e9850,u0442,login,2026-01-21T08:01:48Z,2,,,,,,
e13643,u0016,page_view,2026-01-30T07:44:34Z,2,,,,/settings,,
e13391,u0333,login,2026-01-29T10:56:11Z,2,,,,,,
e2991,u0011,login,2026-01-07T23:18:07Z,2,,,,,,
e13780,u0373,page_view,2026-01-30T21:20:47Z,2,,,,/checkout,,
e12694,u0318,login,2026-01-28 22:42:58,2,,,,,,
e5352,u0368,login,2026-01-12T21:39:40Z,2,,,,,,
e1987,u0402,page_view,2026-01-05T10:59:56Z,2,,,,/home,,
e8323,u0017,login,2026-01-18T09:13:38Z,2,,,,,,
e7361,u0135,login,2026-01-16 13:43:43,1,,,,,,
e10979,u0146,page_view,2026-01-24T04:19:55Z,2,,,,/home,,
e3627,u0266,login,2026-01-08 17:14:01,2,,,,,,
e11523,u0140,login,2026-01-25 14:20:53,1,,,,,,
e9770,u0273,login,2026-01-21T19:10:45Z,2,,,,,,
e10544,u0386,login,2026-01-23T04:30:03Z,2,,,,,,
e1911,u0235,login,2026-01-05T01:57:42Z,1,,,,,,
e6638,u0317,login,2026-01-14T16:02:34Z,1,,,,,,
e10019,u0342,login,2026-01-22T02:57:31Z,2,,,,,,
e6383,u0328,login,2026-01-14T01:45:33Z,1,,,,,,
e2448,u0193,login,2026-01-06T12:36:05Z,2,,,,,,
e10793,u0498,login,2026-01-24T11:37:58Z,2,,,,,,
e5192,u0465,login,2026-01-11T07:34:23Z,2,,,,,,
e13518,u0342,page_view,2026-01-29T05:38:14Z,2,,,,/home,,
e10751,u0369,page_view,2026-01-24T11:34:51Z,2,,,,/checkout,,
e3554,u0041,login,2026-01-08 17:16:15,2,,,,,,
e4131,u0134,login,2026-01-09T10:53:30Z,2,,,,,,
e7197,u0040,login,2026-01-15T22:29:17Z,1,,,,,,
e12138,u0017,login,2026-01-27T12:21:25Z,2,,,,,,
e2581,u0274,login,2026-01-06T14:54:04Z,2,,,,,,
e10828,u0016,login,2026-01-24T22:10:10Z,1,,,,,,
e11798,u0222,login,2026-01-26 06:44:24,1,,,,,,
e7709,u0067,login,2026-01-16T18:03:27Z,2,,,,,,
e9587,u0278,login,2026-01-20T08:48:19Z,2,,,,,,
e3081,u0108,login,2026-01-07 09:06:40,1,,,,,,
e4725,u0305,login,2026-01-10T07:33:32Z,2,,,,,,
e9736,u0147,login,2026-01-21T02:43:55Z,2,,,,,,
e6287,u0271,login,2026-01-14T04:51:50Z,2,,,,,,
e7506,u0332,page_view,2026-01-16T03:29:20Z,2,,,,/pricing,,
e12455,u0198,login,2026-01-27T22:59:57Z,2,,,,,,
e11688,u0242,login,2026-01-26T00:49:45Z,2,,,,,,
e996,u0419,login,2026-01-02T19:31:13Z,2,,,,,,
e1785,u0479,purchase,2026-01-05T22:45:00Z,1,9.99,,,,,
e2396,u0245,login,2026-01-06 10:20:16,1,,,,,,
e5210,u0418,login,2026-01-11 02:43:43,1,,,,,,
e10665,u0198,page_view,2026-01-24T08:10:54Z,2,,,,/pricing,,
e8945,u0238,login,2026-01-19T14:59:04Z,2,,,,,,
e12674,u0388,login,2026-01-28T20:52:41Z,2,,,,,,
e2210,u0148,login,2026-01-05T07:31:59Z,2,,,,,,
e2031,u0231,login,2026-01-05T01:04:51Z,2,,,,,,
e3420,u0326,login,2026-01-07T14:12:00Z,2,,,,,,
e11363,u0356,login,2026-01-25T23:00:18Z,1,,,,,,
e2720,u0178,login,2026-01-06T06:08:54Z,1,,,,,,
e6494,u0307,login,2026-01-14T00:18:26Z,2,,,,,,
e6243,u0061,login,2026-01-14T04:54:17Z,2,,,,,,
e2791,u0322,purchase,2026-01-06T21:20:00Z,1,49.99,,,,,
e11563,u0228,page_view,2026-01-26T08:44:15Z,2,,,,/checkout,,
e3406,u0057,login,2026-01-07T02:34:55Z,2,,,,,,
e1941,u0010,purchase,2026-01-05T03:17:00Z,2,19.99,NGN,,,,
e2102,u0007,login,2026-01-05T09:47:25Z,2,,,,,,
e11602,u0362,login,2026-01-26T17:40:58Z,2,,,,,,
e3171,u0189,page_view,2026-01-07T23:19:31Z,2,,,,/pricing,,
e9582,u0273,page_view,2026-01-20T11:36:34Z,2,,,,/checkout,,
e8496,u0222,login,2026-01-18T15:37:23Z,1,,,,,,
e10588,u0142,login,2026-01-23 14:37:33,1,,,,,,
e705,u0240,login,2026-01-02T19:31:06Z,2,,,,,,
e3982,u0175,login,2026-01-09T20:45:13Z,1,,,,,,
e8520,u0160,login,2026-01-18T07:12:37Z,2,,,,,,
e8894,u0486,page_view,2026-01-19T10:48:54Z,2,,,,/checkout,,
e8266,u0424,refund,2026-01-19T14:42:00Z,2,19.98,USD,,,e8265,
e735,u0439,login,2026-01-02T22:31:40Z,2,,,,,,
e11664,u0342,page_view,2026-01-26T21:05:01Z,2,,,,/home,,
e6798,u0352,login,2026-01-15T10:13:37Z,2,,,,,,
e2072,u0192,login,2026-01-05T00:06:57Z,2,,,,,,
e3916,u0315,login,2026-01-09T18:10:35Z,2,,,,,,
e3995,u0206,login,2026-01-09T00:52:55Z,1,,,,,,
e3980,u0375,page_view,2026-01-09T19:02:09Z,2,,,,/settings,,
e832,u0094,login,2026-01-02T03:43:35Z,2,,,,,,
e2738,u0336,page_view,2026-01-06T09:23:01Z,2,,,,/checkout,,
e904,u0274,page_view,2026-01-02T07:18:02Z,2,,,,/pricing,,
e13480,u0334,login,2026-01-29T07:26:57Z,2,,,,,,
e2665,u0367,login,2026-01-06T12:20:16Z,2,,,,,,
e13079,u0372,page_view,2026-01-29T20:50:07Z,2,,,,/dashboard,,
e518,u0199,login,2026-01-02T20:07:28Z,2,,,,,,
e12406,u0088,login,2026-01-27 10:15:29,2,,,,,,
e8467,u0443,login,2026-01-18T08:18:50Z,1,,,,,,
e13288,u0411,login,2026-01-29T12:03:28Z,1,,,,,,
e9600,u0491,login,2026-01-21T03:51:00Z,1,,,,,,
e4100,u0141,page_view,2026-01-09T07:09:01Z,2,,,,/settings,,
e3320,u0336,page_view,2026-01-07T13:54:17Z,2,,,,/settings,,
e9811,u0119,login,2026-01-21T18:05:13Z,1,,,,,,
e12785,u0122,purchase,2026-01-28T01:21:00Z,2,9.99,USD,,,,
e9928,u0378,page_view,2026-01-21T15:07:47Z,2,,,,/pricing,,
e6725,u0172,login,2026-01-15T04:25:32Z,2,,,,,,
e2721,u0232,login,2026-01-06T04:16:13Z,2,,,,,,
e5593,u0258,login,2026-01-12T12:27:18Z,1,,,,,,
e9723,u0372,login,2026-01-21T02:53:44Z,2,,,,,,
e11691,u0283,login,2026-01-26T00:55:48Z,1,,,,,,
e3697,u0271,page_view,2026-01-08T14:07:20Z,2,,,,/settings,,
e8582,u0141,login,2026-01-18T22:26:12Z,1,,,,,,
e2569,u0387,login,2026-01-06T10:01:57Z,2,,,,,,
e13981,u0173,login,2026-01-30T12:18:18Z,1,,,,,,
e13065,u0059,login,2026-01-29T05:36:15Z,2,,,,,,
e3993,u0206,login,2026-01-09T01:04:43Z,2,,,,,,
e4860,u0123,page_view,2026-01-10T14:14:58Z,2,,,,/pricing,,
e7591,u0119,login,2026-01-16T22:43:46Z,2,,,,,,
e5929,u0224,login,2026-01-13T08:44:33Z,2,,,,,,
e7451,u0286,login,2026-01-16T07:53:53Z,2,,,,,,
e9594,u0020,login,2026-01-21T10:19:47Z,2,,,,,,
e325,u0278,page_view,2026-01-01T00:50:00Z,2,,,,/pricing,,
e9291,u0306,login,2026-01-20T14:35:46Z,2,,,,,,
e6154,u0212,page_view,2026-01-13T14:40:03Z,2,,,,/checkout,,
e3762,u0095,login,2026-01-08T20:35:41Z,1,,,,,,
e2222,u0095,login,2026-01-05T11:39:46Z,1,,,,,,
e8024,u0239,page_view,2026-01-17T23:16:20Z,2,,,,/checkout,,
e11331,u0074,purchase,2026-01-25T00:00:00Z,2,198.0,USD,,,,
e1022,u0243,page_view,2026-01-02T02:51:53Z,2,,,,/home,,
e5205,u0100,login,2026-01-11 23:56:56,2,,,,,,
e13662,u0272,page_view,2026-01-30T11:12:21Z,2,,,,/pricing,,
e7521,u0096,login,2026-01-16T20:28:47Z,2,,,,,,
e1090,u0324,signup,2026-01-03T08:58:00Z,2,,,,,,Organic
e2822,u0458,login,2026-01-06 18:47:24,2,,,,,,
e4439,u0136,page_view,2026-01-10T10:55:20Z,2,,,,/checkout,,
e7174,u0399,page_view,2026-01-15T09:40:35Z,2,,,,/dashboard,,
e6925,u0415,login,2026-01-15T05:04:14Z,1,,,,,,
e5229,u0082,login,2026-01-11T17:54:41Z,2,,,,,,
e12968,u0411,login,2026-01-28 08:52:36,2,,,,,,
e11749,u0138,login,2026-01-26T02:51:10Z,2,,,,,,
e12422,u0037,login,2026-01-27T08:50:02Z,2,,,,,,
e13940,u0160,login,2026-01-30T18:33:59Z,2,,,,,,
e8161,u0312,login,2026-01-17T01:09:25Z,2,,,,,,
e6051,u0405,login,2026-01-13T04:24:08Z,2,,,,,,
e13531,u0109,login,2026-01-29T10:47:21Z,2,,,,,,
e7971,u0290,login,2026-01-17T11:52:57Z,2,,,,,,
e10267,u0482,login,2026-01-22 12:08:29,2,,,,,,
e630,u0416,page_view,2026-01-02T04:50:12Z,2,,,,/pricing,,
e8852,u0378,login,2026-01-18T05:02:36Z,2,,,,,,
e3466,u0475,login,2026-01-08T23:41:49Z,2,,,,,,
e11975,u0262,page_view,2026-01-26T15:20:12Z,2,,,,/pricing,,
e4063,u0446,login,2026-01-09T22:44:12Z,2,,,,,,
e3666,u0220,page_view,2026-01-08T16:04:52Z,2,,,,/checkout,,
e12791,u0273,login,2026-01-28T14:02:25Z,2,,,,,,
e2020,u0455,page_view,2026-01-05T00:06:30Z,2,,,,/checkout,,
e7230,u0443,purchase,2026-01-15T12:42:00Z,2,99.0,NGN,4.95,,,
e10094,u0390,login,2026-01-22T09:07:57Z,2,,,,,,
e13624,u0041,page_view,2026-01-30T18:01:50Z,2,,,,/dashboard,,
e12201,u0212,page_view,2026-01-27T22:05:03Z,2,,,,/checkout,,
e2765,u0423,login,2026-01-06T06:07:12Z,2,,,,,,
e2556,u0072,login,2026-01-06T00:11:14Z,1,,,,,,
e9252,u0415,login,2026-01-20T22:12:27Z,2,,,,,,
e1026,u0446,login,2026-01-02T17:24:07Z,2,,,,,,
e531,u0332,page_view,2026-01-02T03:38:54Z,2,,,,/settings,,
e6271,u0062,login,2026-01-14T06:53:47Z,1,,,,,,
e5645,u0422,login,2026-01-12 07:25:40,2,,,,,,
e11136,u0252,login,2026-01-24T03:01:57Z,2,,,,,,
e887,u0418,login,2026-01-02T03:42:00Z,2,,,,,,
e2268,u0203,login,2026-01-05T05:43:06Z,1,,,,,,
e313,u0403,login,2026-01-01T02:32:25Z,2,,,,,,
e3918,u0142,login,2026-01-09T01:09:08Z,2,,,,,,
e8573,u0194,login,2026-01-18T20:03:37Z,2,,,,,,
e10502,u0197,login,2026-01-23T23:17:25Z,2,,,,,,
e8541,u0100,login,2026-01-18T09:20:13Z,2,,,,,,
e8763,u0004,login,2026-01-18T23:07:23Z,1,,,,,,
e144,u0142,login,2026-01-01T21:41:45Z,2,,,,,,
e10750,u0369,login,2026-01-24T11:41:59Z,2,,,,,,
e4633,u0171,login,2026-01-10T05:19:41Z,2,,,,,,
e931,u0236,login,2026-01-02T15:10:07Z,2,,,,,,
e6202,u0430,login,2026-01-13T22:11:34Z,2,,,,,,
e10696,u0307,login,2026-01-24T01:05:10Z,2,,,,,,
e6681,u0477,login,2026-01-14T20:31:47Z,2,,,,,,
e6392,u0197,login,2026-01-14T06:37:26Z,1,,,,,,
e7798,u0240,login,2026-01-17T14:09:21Z,1,,,,,,
e11803,u0335,login,2026-01-26T03:10:58Z,2,,,,,,
e2744,u0183,login,2026-01-06 09:03:42,2,,,,,,
e10489,u0333,login,2026-01-23T08:52:01Z,2,,,,,,
e1603,u0042,login,2026-01-04T16:55:59Z,1,,,,,,
e2193,u0244,login,2026-01-05T19:48:32Z,2,,,,,,
e11466,u0410,page_view,2026-01-25T00:36:45Z,2,,,,/settings,,
e6961,u0367,page_view,2026-01-15T15:55:43Z,2,,,,/checkout,,
e739,u0152,page_view,2026-01-02T19:37:42Z,2,,,,/pricing,,
e5394,u0416,login,2026-01-12 16:11:32,1,,,,,,
e4312,u0134,login,2026-01-10T18:37:47Z,2,,,,,,
e12044,u0409,page_view,2026-01-27T19:46:54Z,2,,,,/dashboard,,
e5264,u0315,login,2026-01-12 12:27:27,2,,,,,,
e6387,u0349,login,2026-01-14T13:25:54Z,2,,,,,,
e14049,u0445,login,2026-01-30T05:45:12Z,2,,,,,,
e12567,u0345,login,2026-01-28T00:02:55Z,2,,,,,,
e1298,u0462,page_view,2026-01-03T23:15:00Z,2,,,,/home,,
e7566,u0103,login,2026-01-16T03:00:36Z,1,,,,,,
e3482,u0193,page_view,2026-01-08T08:02:38Z,2,,,,/home,,
e3589,u0424,login,2026-01-08T17:45:17Z,2,,,,,,
e13143,u0170,page_view,2026-01-29T01:03:33Z,2,,,,/settings,,
e12860,u0184,page_view,2026-01-28T09:12:42Z,2,,,,/home,,
e474,u0488,login,2026-01-02T04:47:44Z,2,,,,,,
e4641,u0333,page_view,2026-01-10T15:37:55Z,2,,,,/settings,,
e3024,u0179,login,2026-01-07T06:27:31Z,1,,,,,,
e12333,u0126,login,2026-01-27T10:13:40Z,2,,,,,,
e12344,u0395,login,2026-01-27 22:43:16,2,,,,,,
e13135,u0454,login,2026-01-29T12:08:02Z,2,,,,,,
e7466,u0112,login,2026-01-16T08:31:52Z,2,,,,,,
e148,u0300,login,2026-01-01T15:29:54Z,2,,,,,,
e11911,u0064,login,2026-01-26T10:02:10Z,1,,,,,,
e7496,u0269,page_view,2026-01-16T12:14:13Z,2,,,,/dashboard,,
e2563,u0204,login,2026-01-06T15:17:26Z,2,,,,,,
e9979,u0399,purchase,2026-01-22T05:21:00Z,1,39.98,,,,,
e5969,u0457,login,2026-01-13T13:47:17Z,2,,,,,,
e4585,u0101,page_view,2026-01-10T01:02:50Z,2,,,,/settings,,
e6155,u0165,login,2026-01-13 15:09:34,2,,,,,,
e8059,u0211,login,2026-01-17T05:02:16Z,1,,,,,,
e9490,u0317,login,2026-01-20T14:47:38Z,2,,,,,,
e2280,u0212,login,2026-01-05 08:33:59,1,,,,,,
e5591,u0083,login,2026-01-12 23:56:17,2,,,,,,
e66,u0160,login,2026-01-01T23:01:48Z,2,,,,,,
e166,u0298,login,2026-01-01T06:42:11Z,1,,,,,,
e1994,u0363,page_view,2026-01-05T22:41:09Z,2,,,,/home,,
e1913,u0338,login,2026-01-05T07:39:38Z,2,,,,,,
e2749,u0471,signup,2026-01-06T17:59:00Z,2,,,,,,Google
e7564,u0160,page_view,2026-01-16T08:07:24Z,2,,,,/dashboard,,
e12280,u0170,login,2026-01-27T02:05:58Z,2,,,,,,
e5721,u0205,login,2026-01-12T20:03:20Z,2,,,,,,
e5702,u0172,page_view,2026-01-12T17:08:46Z,2,,,,/home,,
e8196,u0184,login,2026-01-17 11:41:42,2,,,,,,
e9432,u0185,login,2026-01-20 03:50:17,2,,,,,,
e7029,u0268,page_view,2026-01-15T18:08:42Z,2,,,,/dashboard,,
e2304,u0277,page_view,2026-01-06T13:28:54Z,2,,,,/dashboard,,
e4598,u0369,login,2026-01-10T15:12:52Z,1,,,,,,
e4422,u0176,login,2026-01-10T18:30:41Z,1,,,,,,
e4419,u0118,login,2026-01-10 19:27:15,1,,,,,,
e1919,u0171,page_view,2026-01-05T03:00:15Z,2,,,,/dashboard,,
e8357,u0306,login,2026-01-18T18:16:06Z,2,,,,,,
e10331,u0198,login,2026-01-23T05:10:57Z,2,,,,,,
e1344,u0215,signup,2026-01-03T06:13:00Z,2,,,,,,Organic
e561,u0159,login,2026-01-02T20:32:13Z,1,,,,,,
e12295,u0010,login,2026-01-27T00:38:37Z,2,,,,,,
e2116,u0299,page_view,2026-01-05T18:26:07Z,2,,,,/dashboard,,
e3536,u0358,login,2026-01-08T03:51:26Z,2,,,,,,
e1455,u0348,page_view,2026-01-04T11:36:23Z,2,,,,/dashboard,,
e11577,u0238,login,2026-01-26 12:10:15,2,,,,,,
e7633,u0019,login,2026-01-16T23:34:48Z,2,,,,,,
e11767,u0200,login,2026-01-26T20:29:04Z,2,,,,,,
e1052,u0200,page_view,2026-01-03T12:18:38Z,2,,,,/pricing,,
e12840,u0339,login,2026-01-28 05:39:57,2,,,,,,
e1323,u0212,purchase,2026-01-03T13:31:00Z,1,99.0,,,,,
e5616,u0021,login,2026-01-12T20:16:38Z,2,,,,,,
e8300,u0387,login,2026-01-17T22:07:27Z,2,,,,,,
e12397,u0379,login,2026-01-27T15:15:07Z,2,,,,,,
e10641,u0065,page_view,2026-01-23T00:25:06Z,2,,,,/dashboard,,
